,fecha,pais,iso3,source,temperatura_media,año
818,2008-03-01,Francia,-99,E-OBS,6.22,2008
819,2008-04-01,Francia,-99,E-OBS,8.98,2008
820,2008-05-01,Francia,-99,E-OBS,14.79,2008
821,2008-06-01,Francia,-99,E-OBS,16.68,2008
822,2008-07-01,Francia,-99,E-OBS,18.4,2008
823,2008-08-01,Francia,-99,E-OBS,18.03,2008
824,2008-09-01,Francia,-99,E-OBS,13.82,2008
825,2008-10-01,Francia,-99,E-OBS,10.73,2008
826,2008-11-01,Francia,-99,E-OBS,6.7,2008
827,2008-12-01,Francia,-99,E-OBS,2.87,2008
828,2009-01-01,Francia,-99,E-OBS,1.46,2009
829,2009-02-01,Francia,-99,E-OBS,3.46,2009
830,2009-03-01,Francia,-99,E-OBS,6.71,2009
831,2009-04-01,Francia,-99,E-OBS,10.55,2009
832,2009-05-01,Francia,-99,E-OBS,14.87,2009
833,2009-06-01,Francia,-99,E-OBS,17.26,2009
834,2009-07-01,Francia,-99,E-OBS,19.07,2009
835,2009-08-01,Francia,-99,E-OBS,19.97,2009
836,2009-09-01,Francia,-99,E-OBS,15.96,2009
837,2009-10-01,Francia,-99,E-OBS,11.68,2009
838,2009-11-01,Francia,-99,E-OBS,9.23,2009
839,2009-12-01,Francia,-99,E-OBS,3.8,2009
840,2010-01-01,Francia,-99,E-OBS,0.66,2010
841,2010-02-01,Francia,-99,E-OBS,3.08,2010
842,2010-03-01,Francia,-99,E-OBS,6.08,2010
843,2010-04-01,Francia,-99,E-OBS,10.53,2010
844,2010-05-01,Francia,-99,E-OBS,11.95,2010
845,2010-06-01,Francia,-99,E-OBS,16.93,2010
846,2010-07-01,Francia,-99,E-OBS,20.3,2010
847,2010-08-01,Francia,-99,E-OBS,18.03,2010
848,2010-09-01,Francia,-99,E-OBS,14.64,2010
849,2010-10-01,Francia,-99,E-OBS,10.73,2010
850,2010-11-01,Francia,-99,E-OBS,6.43,2010
851,2010-12-01,Francia,-99,E-OBS,1.27,2010
852,2011-01-01,Francia,-99,E-OBS,3.48,2011
853,2011-02-01,Francia,-99,E-OBS,5.33,2011
854,2011-03-01,Francia,-99,E-OBS,7.77,2011
855,2011-04-01,Francia,-99,E-OBS,12.96,2011
856,2011-05-01,Francia,-99,E-OBS,15.23,2011
857,2011-06-01,Francia,-99,E-OBS,16.73,2011
858,2011-07-01,Francia,-99,E-OBS,17.01,2011
859,2011-08-01,Francia,-99,E-OBS,18.87,2011
860,2011-09-01,Francia,-99,E-OBS,17.15,2011
861,2011-10-01,Francia,-99,E-OBS,12.34,2011
862,2011-11-01,Francia,-99,E-OBS,9.3,2011
863,2011-12-01,Francia,-99,E-OBS,6.3,2011
864,2012-01-01,Francia,-99,E-OBS,4.7,2012
865,2012-02-01,Francia,-99,E-OBS,0.05,2012
866,2012-03-01,Francia,-99,E-OBS,8.99,2012
867,2012-04-01,Francia,-99,E-OBS,8.57,2012
868,2012-05-01,Francia,-99,E-OBS,14.22,2012
869,2012-06-01,Francia,-99,E-OBS,17.06,2012
870,2012-07-01,Francia,-99,E-OBS,18.01,2012
871,2012-08-01,Francia,-99,E-OBS,20.0,2012
872,2012-09-01,Francia,-99,E-OBS,15.3,2012
873,2012-10-01,Francia,-99,E-OBS,12.12,2012
874,2012-11-01,Francia,-99,E-OBS,7.42,2012
875,2012-12-01,Francia,-99,E-OBS,5.27,2012
876,2013-01-01,Francia,-99,E-OBS,3.21,2013
877,2013-02-01,Francia,-99,E-OBS,1.88,2013
878,2013-03-01,Francia,-99,E-OBS,5.31,2013
879,2013-04-01,Francia,-99,E-OBS,9.34,2013
880,2013-05-01,Francia,-99,E-OBS,10.76,2013
881,2013-06-01,Francia,-99,E-OBS,15.73,2013
882,2013-07-01,Francia,-99,E-OBS,20.89,2013
883,2013-08-01,Francia,-99,E-OBS,18.8,2013
884,2013-09-01,Francia,-99,E-OBS,15.89,2013
885,2013-10-01,Francia,-99,E-OBS,13.41,2013
886,2013-11-01,Francia,-99,E-OBS,6.25,2013
887,2013-12-01,Francia,-99,E-OBS,4.86,2013
888,2014-01-01,Francia,-99,E-OBS,6.04,2014
889,2014-02-01,Francia,-99,E-OBS,6.09,2014
890,2014-03-01,Francia,-99,E-OBS,8.07,2014
891,2014-04-01,Francia,-99,E-OBS,11.26,2014
892,2014-05-01,Francia,-99,E-OBS,12.73,2014
893,2014-06-01,Francia,-99,E-OBS,17.81,2014
894,2014-07-01,Francia,-99,E-OBS,18.66,2014
895,2014-08-01,Francia,-99,E-OBS,17.02,2014
896,2014-09-01,Francia,-99,E-OBS,16.78,2014
897,2014-10-01,Francia,-99,E-OBS,13.86,2014
898,2014-11-01,Francia,-99,E-OBS,9.58,2014
899,2014-12-01,Francia,-99,E-OBS,4.65,2014
900,2015-01-01,Francia,-99,E-OBS,3.98,2015
901,2015-02-01,Francia,-99,E-OBS,2.99,2015
902,2015-03-01,Francia,-99,E-OBS,7.32,2015
903,2015-04-01,Francia,-99,E-OBS,11.18,2015
904,2015-05-01,Francia,-99,E-OBS,13.89,2015
905,2015-06-01,Francia,-99,E-OBS,18.21,2015
906,2015-07-01,Francia,-99,E-OBS,20.98,2015
907,2015-08-01,Francia,-99,E-OBS,19.7,2015
908,2015-09-01,Francia,-99,E-OBS,14.17,2015
909,2015-10-01,Francia,-99,E-OBS,10.77,2015
910,2015-11-01,Francia,-99,E-OBS,9.63,2015
911,2015-12-01,Francia,-99,E-OBS,8.13,2015
912,2016-01-01,Francia,-99,E-OBS,5.39,2016
913,2016-02-01,Francia,-99,E-OBS,5.55,2016
914,2016-03-01,Francia,-99,E-OBS,6.1,2016
915,2016-04-01,Francia,-99,E-OBS,9.19,2016
916,2016-05-01,Francia,-99,E-OBS,13.21,2016
917,2016-06-01,Francia,-99,E-OBS,16.72,2016
918,2016-07-01,Francia,-99,E-OBS,19.5,2016
919,2016-08-01,Francia,-99,E-OBS,19.79,2016
920,2016-09-01,Francia,-99,E-OBS,17.58,2016
921,2016-10-01,Francia,-99,E-OBS,10.69,2016
922,2016-11-01,Francia,-99,E-OBS,7.23,2016
923,2016-12-01,Francia,-99,E-OBS,4.3,2016
924,2017-01-01,Francia,-99,E-OBS,1.32,2017
925,2017-02-01,Francia,-99,E-OBS,6.47,2017
926,2017-03-01,Francia,-99,E-OBS,9.31,2017
927,2017-04-01,Francia,-99,E-OBS,9.72,2017
928,2017-05-01,Francia,-99,E-OBS,14.92,2017
929,2017-06-01,Francia,-99,E-OBS,19.39,2017
930,2017-07-01,Francia,-99,E-OBS,19.8,2017
931,2017-08-01,Francia,-99,E-OBS,19.48,2017
932,2017-09-01,Francia,-99,E-OBS,14.19,2017
933,2017-10-01,Francia,-99,E-OBS,12.96,2017
934,2017-11-01,Francia,-99,E-OBS,6.44,2017
935,2017-12-01,Francia,-99,E-OBS,4.24,2017
936,2018-01-01,Francia,-99,E-OBS,6.79,2018
937,2018-02-01,Francia,-99,E-OBS,1.52,2018
938,2018-03-01,Francia,-99,E-OBS,6.25,2018
939,2018-04-01,Francia,-99,E-OBS,12.2,2018
940,2018-05-01,Francia,-99,E-OBS,14.46,2018
941,2018-06-01,Francia,-99,E-OBS,18.29,2018
942,2018-07-01,Francia,-99,E-OBS,21.39,2018
943,2018-08-01,Francia,-99,E-OBS,20.24,2018
944,2018-09-01,Francia,-99,E-OBS,17.01,2018
945,2018-10-01,Francia,-99,E-OBS,12.46,2018
946,2018-11-01,Francia,-99,E-OBS,7.82,2018
947,2018-12-01,Francia,-99,E-OBS,6.27,2018
948,2019-01-01,Francia,-99,E-OBS,2.85,2019
949,2019-02-01,Francia,-99,E-OBS,6.4,2019
950,2019-03-01,Francia,-99,E-OBS,8.36,2019
951,2019-04-01,Francia,-99,E-OBS,9.86,2019
952,2019-05-01,Francia,-99,E-OBS,12.07,2019
953,2019-06-01,Francia,-99,E-OBS,18.56,2019
954,2019-07-01,Francia,-99,E-OBS,21.21,2019
955,2019-08-01,Francia,-99,E-OBS,19.91,2019
956,2019-09-01,Francia,-99,E-OBS,16.46,2019
957,2019-10-01,Francia,-99,E-OBS,13.2,2019
958,2019-11-01,Francia,-99,E-OBS,6.95,2019
959,2019-12-01,Francia,-99,E-OBS,6.56,2019
960,2020-01-01,Francia,-99,E-OBS,5.73,2020
961,2020-02-01,Francia,-99,E-OBS,7.73,2020
962,2020-03-01,Francia,-99,E-OBS,7.65,2020
963,2020-04-01,Francia,-99,E-OBS,12.69,2020
964,2020-05-01,Francia,-99,E-OBS,15.14,2020
965,2020-06-01,Francia,-99,E-OBS,16.73,2020
966,2020-07-01,Francia,-99,E-OBS,19.98,2020
967,2020-08-01,Francia,-99,E-OBS,20.6,2020
968,2020-09-01,Francia,-99,E-OBS,16.97,2020
969,2020-10-01,Francia,-99,E-OBS,11.13,2020
970,2020-11-01,Francia,-99,E-OBS,8.87,2020
971,2020-12-01,Francia,-99,E-OBS,5.47,2020
972,2021-01-01,Francia,-99,E-OBS,3.22,2021
973,2021-02-01,Francia,-99,E-OBS,6.79,2021
974,2021-03-01,Francia,-99,E-OBS,7.2,2021
975,2021-04-01,Francia,-99,E-OBS,8.72,2021
976,2021-05-01,Francia,-99,E-OBS,11.96,2021
977,2021-06-01,Francia,-99,E-OBS,18.38,2021
978,2021-07-01,Francia,-99,E-OBS,18.71,2021
979,2021-08-01,Francia,-99,E-OBS,18.05,2021
980,2021-09-01,Francia,-99,E-OBS,17.15,2021
981,2021-10-01,Francia,-99,E-OBS,11.48,2021
982,2021-11-01,Francia,-99,E-OBS,5.88,2021
983,2021-12-01,Francia,-99,E-OBS,5.57,2021
984,2022-01-01,Francia,-99,E-OBS,3.44,2022
985,2022-02-01,Francia,-99,E-OBS,6.44,2022
986,2022-03-01,Francia,-99,E-OBS,8.3,2022
987,2022-04-01,Francia,-99,E-OBS,10.1,2022
988,2022-05-01,Francia,-99,E-OBS,16.11,2022
989,2022-06-01,Francia,-99,E-OBS,19.39,2022
990,2022-07-01,Francia,-99,E-OBS,21.68,2022
991,2022-08-01,Francia,-99,E-OBS,21.82,2022
992,2022-09-01,Francia,-99,E-OBS,15.98,2022
993,2022-10-01,Francia,-99,E-OBS,15.5,2022
994,2022-11-01,Francia,-99,E-OBS,9.09,2022
995,2022-12-01,Francia,-99,E-OBS,5.29,2022
996,2023-01-01,Francia,-99,E-OBS,4.64,2023
997,2023-02-01,Francia,-99,E-OBS,5.05,2023
998,2023-03-01,Francia,-99,E-OBS,8.46,2023
999,2023-04-01,Francia,-99,E-OBS,9.94,2023
1000,2023-05-01,Francia,-99,E-OBS,14.23,2023
1001,2023-06-01,Francia,-99,E-OBS,19.7,2023
1002,2023-07-01,Francia,-99,E-OBS,20.01,2023
1003,2023-08-01,Francia,-99,E-OBS,20.02,2023
1004,2023-09-01,Francia,-99,E-OBS,19.2,2023
1005,2023-10-01,Francia,-99,E-OBS,14.48,2023
1006,2023-11-01,Francia,-99,E-OBS,8.35,2023
1007,2023-12-01,Francia,-99,E-OBS,6.59,2023
1008,2003-01-01,Grecia,GRC,E-OBS,6.61,2003
1009,2003-02-01,Grecia,GRC,E-OBS,1.32,2003
1010,2003-03-01,Grecia,GRC,E-OBS,6.0,2003
1011,2003-04-01,Grecia,GRC,E-OBS,10.13,2003
1012,2003-05-01,Grecia,GRC,E-OBS,19.11,2003
1013,2003-06-01,Grecia,GRC,E-OBS,23.46,2003
1014,2003-07-01,Grecia,GRC,E-OBS,25.04,2003
1015,2003-08-01,Grecia,GRC,E-OBS,24.99,2003
1016,2003-09-01,Grecia,GRC,E-OBS,18.9,2003
1017,2003-10-01,Grecia,GRC,E-OBS,15.46,2003
1018,2003-11-01,Grecia,GRC,E-OBS,10.54,2003
1019,2003-12-01,Grecia,GRC,E-OBS,5.47,2003
1020,2004-01-01,Grecia,GRC,E-OBS,3.2,2004
1021,2004-02-01,Grecia,GRC,E-OBS,5.55,2004
1022,2004-03-01,Grecia,GRC,E-OBS,8.32,2004
1023,2004-04-01,Grecia,GRC,E-OBS,12.11,2004
1024,2004-05-01,Grecia,GRC,E-OBS,15.3,2004
1025,2004-06-01,Grecia,GRC,E-OBS,21.4,2004
1026,2004-07-01,Grecia,GRC,E-OBS,24.2,2004
1027,2004-08-01,Grecia,GRC,E-OBS,23.45,2004
1028,2004-09-01,Grecia,GRC,E-OBS,19.52,2004
1029,2004-10-01,Grecia,GRC,E-OBS,16.24,2004
1030,2004-11-01,Grecia,GRC,E-OBS,9.65,2004
1031,2004-12-01,Grecia,GRC,E-OBS,6.74,2004
1032,2005-01-01,Grecia,GRC,E-OBS,4.75,2005
1033,2005-02-01,Grecia,GRC,E-OBS,3.61,2005
1034,2005-03-01,Grecia,GRC,E-OBS,8.14,2005
1035,2005-04-01,Grecia,GRC,E-OBS,11.61,2005
1036,2005-05-01,Grecia,GRC,E-OBS,17.11,2005
1037,2005-06-01,Grecia,GRC,E-OBS,20.16,2005
1038,2005-07-01,Grecia,GRC,E-OBS,23.71,2005
1039,2005-08-01,Grecia,GRC,E-OBS,23.15,2005
1040,2005-09-01,Grecia,GRC,E-OBS,19.72,2005
1041,2005-10-01,Grecia,GRC,E-OBS,13.94,2005
1042,2005-11-01,Grecia,GRC,E-OBS,8.64,2005
1043,2005-12-01,Grecia,GRC,E-OBS,6.4,2005
1044,2006-01-01,Grecia,GRC,E-OBS,2.38,2006
1045,2006-02-01,Grecia,GRC,E-OBS,4.66,2006
1046,2006-03-01,Grecia,GRC,E-OBS,8.19,2006
1047,2006-04-01,Grecia,GRC,E-OBS,12.3,2006
1048,2006-05-01,Grecia,GRC,E-OBS,16.61,2006
1049,2006-06-01,Grecia,GRC,E-OBS,20.82,2006
1050,2006-07-01,Grecia,GRC,E-OBS,22.77,2006
1051,2006-08-01,Grecia,GRC,E-OBS,24.39,2006
1052,2006-09-01,Grecia,GRC,E-OBS,19.34,2006
1053,2006-10-01,Grecia,GRC,E-OBS,15.12,2006
1054,2006-11-01,Grecia,GRC,E-OBS,8.57,2006
1055,2006-12-01,Grecia,GRC,E-OBS,5.79,2006
1056,2007-01-01,Grecia,GRC,E-OBS,6.87,2007
1057,2007-02-01,Grecia,GRC,E-OBS,6.41,2007
1058,2007-03-01,Grecia,GRC,E-OBS,8.87,2007
1059,2007-04-01,Grecia,GRC,E-OBS,12.08,2007
1060,2007-05-01,Grecia,GRC,E-OBS,17.47,2007
1061,2007-06-01,Grecia,GRC,E-OBS,22.47,2007
1062,2007-07-01,Grecia,GRC,E-OBS,25.16,2007
1063,2007-08-01,Grecia,GRC,E-OBS,24.18,2007
1064,2007-09-01,Grecia,GRC,E-OBS,18.6,2007
1065,2007-10-01,Grecia,GRC,E-OBS,14.81,2007
1066,2007-11-01,Grecia,GRC,E-OBS,9.28,2007
1067,2007-12-01,Grecia,GRC,E-OBS,4.69,2007
1068,2008-01-01,Grecia,GRC,E-OBS,4.7,2008
1069,2008-02-01,Grecia,GRC,E-OBS,5.37,2008
1070,2008-03-01,Grecia,GRC,E-OBS,9.94,2008
1071,2008-04-01,Grecia,GRC,E-OBS,12.36,2008
1072,2008-05-01,Grecia,GRC,E-OBS,16.67,2008
1073,2008-06-01,Grecia,GRC,E-OBS,21.9,2008
1074,2008-07-01,Grecia,GRC,E-OBS,23.87,2008
1075,2008-08-01,Grecia,GRC,E-OBS,24.59,2008
1076,2008-09-01,Grecia,GRC,E-OBS,18.64,2008
1077,2008-10-01,Grecia,GRC,E-OBS,14.59,2008
1078,2008-11-01,Grecia,GRC,E-OBS,10.9,2008
1079,2008-12-01,Grecia,GRC,E-OBS,6.51,2008
1080,2009-01-01,Grecia,GRC,E-OBS,5.9,2009
1081,2009-02-01,Grecia,GRC,E-OBS,5.13,2009
1082,2009-03-01,Grecia,GRC,E-OBS,7.32,2009
1083,2009-04-01,Grecia,GRC,E-OBS,11.92,2009
1084,2009-05-01,Grecia,GRC,E-OBS,17.36,2009
1085,2009-06-01,Grecia,GRC,E-OBS,20.97,2009
1086,2009-07-01,Grecia,GRC,E-OBS,23.88,2009
1087,2009-08-01,Grecia,GRC,E-OBS,23.29,2009
1088,2009-09-01,Grecia,GRC,E-OBS,19.11,2009
1089,2009-10-01,Grecia,GRC,E-OBS,15.0,2009
1090,2009-11-01,Grecia,GRC,E-OBS,10.47,2009
1091,2009-12-01,Grecia,GRC,E-OBS,8.56,2009
1092,2010-01-01,Grecia,GRC,E-OBS,5.57,2010
1093,2010-02-01,Grecia,GRC,E-OBS,6.74,2010
1094,2010-03-01,Grecia,GRC,E-OBS,8.55,2010
1095,2010-04-01,Grecia,GRC,E-OBS,12.46,2010
1096,2010-05-01,Grecia,GRC,E-OBS,16.98,2010
1097,2010-06-01,Grecia,GRC,E-OBS,20.79,2010
1098,2010-07-01,Grecia,GRC,E-OBS,23.73,2010
1099,2010-08-01,Grecia,GRC,E-OBS,25.4,2010
1100,2010-09-01,Grecia,GRC,E-OBS,19.68,2010
1101,2010-10-01,Grecia,GRC,E-OBS,13.55,2010
1102,2010-11-01,Grecia,GRC,E-OBS,13.17,2010
1103,2010-12-01,Grecia,GRC,E-OBS,7.43,2010
1104,2011-01-01,Grecia,GRC,E-OBS,5.32,2011
1105,2011-02-01,Grecia,GRC,E-OBS,6.31,2011
1106,2011-03-01,Grecia,GRC,E-OBS,7.73,2011
1107,2011-04-01,Grecia,GRC,E-OBS,11.16,2011
1108,2011-05-01,Grecia,GRC,E-OBS,15.62,2011
1109,2011-06-01,Grecia,GRC,E-OBS,20.71,2011
1110,2011-07-01,Grecia,GRC,E-OBS,24.08,2011
1111,2011-08-01,Grecia,GRC,E-OBS,23.38,2011
1112,2011-09-01,Grecia,GRC,E-OBS,21.1,2011
1113,2011-10-01,Grecia,GRC,E-OBS,12.77,2011
1114,2011-11-01,Grecia,GRC,E-OBS,7.4,2011
1115,2011-12-01,Grecia,GRC,E-OBS,5.92,2011
1116,2012-01-01,Grecia,GRC,E-OBS,2.07,2012
1117,2012-02-01,Grecia,GRC,E-OBS,3.44,2012
1118,2012-03-01,Grecia,GRC,E-OBS,8.22,2012
1119,2012-04-01,Grecia,GRC,E-OBS,12.46,2012
1120,2012-05-01,Grecia,GRC,E-OBS,16.42,2012
1121,2012-06-01,Grecia,GRC,E-OBS,22.48,2012
1122,2012-07-01,Grecia,GRC,E-OBS,25.69,2012
1123,2012-08-01,Grecia,GRC,E-OBS,24.62,2012
1124,2012-09-01,Grecia,GRC,E-OBS,20.4,2012
1125,2012-10-01,Grecia,GRC,E-OBS,17.04,2012
1126,2012-11-01,Grecia,GRC,E-OBS,11.84,2012
1127,2012-12-01,Grecia,GRC,E-OBS,5.37,2012
1128,2013-01-01,Grecia,GRC,E-OBS,5.5,2013
1129,2013-02-01,Grecia,GRC,E-OBS,6.81,2013
1130,2013-03-01,Grecia,GRC,E-OBS,8.96,2013
1131,2013-04-01,Grecia,GRC,E-OBS,13.14,2013
1132,2013-05-01,Grecia,GRC,E-OBS,18.31,2013
1133,2013-06-01,Grecia,GRC,E-OBS,20.8,2013
1134,2013-07-01,Grecia,GRC,E-OBS,23.07,2013
1135,2013-08-01,Grecia,GRC,E-OBS,24.12,2013
1136,2013-09-01,Grecia,GRC,E-OBS,19.82,2013
1137,2013-10-01,Grecia,GRC,E-OBS,14.85,2013
1138,2013-11-01,Grecia,GRC,E-OBS,11.28,2013
1139,2013-12-01,Grecia,GRC,E-OBS,5.42,2013
1140,2014-01-01,Grecia,GRC,E-OBS,7.18,2014
1141,2014-02-01,Grecia,GRC,E-OBS,8.11,2014
1142,2014-03-01,Grecia,GRC,E-OBS,9.24,2014
1143,2014-04-01,Grecia,GRC,E-OBS,11.93,2014
1144,2014-05-01,Grecia,GRC,E-OBS,15.73,2014
1145,2014-06-01,Grecia,GRC,E-OBS,20.48,2014
1146,2014-07-01,Grecia,GRC,E-OBS,22.88,2014
1147,2014-08-01,Grecia,GRC,E-OBS,23.46,2014
1148,2014-09-01,Grecia,GRC,E-OBS,18.89,2014
1149,2014-10-01,Grecia,GRC,E-OBS,14.26,2014
1150,2014-11-01,Grecia,GRC,E-OBS,10.51,2014
1151,2014-12-01,Grecia,GRC,E-OBS,7.23,2014
1152,2015-01-01,Grecia,GRC,E-OBS,4.9,2015
1153,2015-02-01,Grecia,GRC,E-OBS,4.99,2015
1154,2015-03-01,Grecia,GRC,E-OBS,7.31,2015
1155,2015-04-01,Grecia,GRC,E-OBS,11.09,2015
1156,2015-05-01,Grecia,GRC,E-OBS,17.33,2015
1157,2015-06-01,Grecia,GRC,E-OBS,19.69,2015
1158,2015-07-01,Grecia,GRC,E-OBS,24.38,2015
1159,2015-08-01,Grecia,GRC,E-OBS,23.75,2015
1160,2015-09-01,Grecia,GRC,E-OBS,20.77,2015
1161,2015-10-01,Grecia,GRC,E-OBS,14.99,2015
1162,2015-11-01,Grecia,GRC,E-OBS,11.58,2015
1163,2015-12-01,Grecia,GRC,E-OBS,5.89,2015
1164,2016-01-01,Grecia,GRC,E-OBS,5.37,2016
1165,2016-02-01,Grecia,GRC,E-OBS,9.52,2016
1166,2016-03-01,Grecia,GRC,E-OBS,8.95,2016
1167,2016-04-01,Grecia,GRC,E-OBS,14.38,2016
1168,2016-05-01,Grecia,GRC,E-OBS,15.8,2016
1169,2016-06-01,Grecia,GRC,E-OBS,21.84,2016
1170,2016-07-01,Grecia,GRC,E-OBS,24.12,2016
1171,2016-08-01,Grecia,GRC,E-OBS,23.56,2016
1172,2016-09-01,Grecia,GRC,E-OBS,19.26,2016
1173,2016-10-01,Grecia,GRC,E-OBS,14.69,2016
1174,2016-11-01,Grecia,GRC,E-OBS,9.82,2016
1175,2016-12-01,Grecia,GRC,E-OBS,3.94,2016
1176,2017-01-01,Grecia,GRC,E-OBS,1.55,2017
1177,2017-02-01,Grecia,GRC,E-OBS,6.98,2017
1178,2017-03-01,Grecia,GRC,E-OBS,9.66,2017
1179,2017-04-01,Grecia,GRC,E-OBS,11.83,2017
1180,2017-05-01,Grecia,GRC,E-OBS,16.68,2017
1181,2017-06-01,Grecia,GRC,E-OBS,21.76,2017
1182,2017-07-01,Grecia,GRC,E-OBS,24.0,2017
1183,2017-08-01,Grecia,GRC,E-OBS,24.11,2017
1184,2017-09-01,Grecia,GRC,E-OBS,19.7,2017
1185,2017-10-01,Grecia,GRC,E-OBS,14.04,2017
1186,2017-11-01,Grecia,GRC,E-OBS,9.69,2017
1187,2017-12-01,Grecia,GRC,E-OBS,6.82,2017
1188,2018-01-01,Grecia,GRC,E-OBS,5.73,2018
1189,2018-02-01,Grecia,GRC,E-OBS,6.66,2018
1190,2018-03-01,Grecia,GRC,E-OBS,9.81,2018
1191,2018-04-01,Grecia,GRC,E-OBS,14.89,2018
1192,2018-05-01,Grecia,GRC,E-OBS,18.35,2018
1193,2018-06-01,Grecia,GRC,E-OBS,20.89,2018
1194,2018-07-01,Grecia,GRC,E-OBS,23.36,2018
1195,2018-08-01,Grecia,GRC,E-OBS,23.33,2018
1196,2018-09-01,Grecia,GRC,E-OBS,20.17,2018
1197,2018-10-01,Grecia,GRC,E-OBS,15.29,2018
1198,2018-11-01,Grecia,GRC,E-OBS,10.63,2018
1199,2018-12-01,Grecia,GRC,E-OBS,5.31,2018
1200,2019-01-01,Grecia,GRC,E-OBS,3.34,2019
1201,2019-02-01,Grecia,GRC,E-OBS,6.23,2019
1202,2019-03-01,Grecia,GRC,E-OBS,9.52,2019
1203,2019-04-01,Grecia,GRC,E-OBS,11.59,2019
1204,2019-05-01,Grecia,GRC,E-OBS,15.38,2019
1205,2019-06-01,Grecia,GRC,E-OBS,22.17,2019
1206,2019-07-01,Grecia,GRC,E-OBS,23.48,2019
1207,2019-08-01,Grecia,GRC,E-OBS,24.59,2019
1208,2019-09-01,Grecia,GRC,E-OBS,20.41,2019
1209,2019-10-01,Grecia,GRC,E-OBS,16.34,2019
1210,2019-11-01,Grecia,GRC,E-OBS,12.79,2019
1211,2019-12-01,Grecia,GRC,E-OBS,7.28,2019
1212,2020-01-01,Grecia,GRC,E-OBS,4.5,2020
1213,2020-02-01,Grecia,GRC,E-OBS,6.83,2020
1214,2020-03-01,Grecia,GRC,E-OBS,8.75,2020
1215,2020-04-01,Grecia,GRC,E-OBS,11.01,2020
1216,2020-05-01,Grecia,GRC,E-OBS,16.76,2020
1217,2020-06-01,Grecia,GRC,E-OBS,20.01,2020
1218,2020-07-01,Grecia,GRC,E-OBS,23.61,2020
1219,2020-08-01,Grecia,GRC,E-OBS,23.66,2020
1220,2020-09-01,Grecia,GRC,E-OBS,20.97,2020
1221,2020-10-01,Grecia,GRC,E-OBS,15.74,2020
1222,2020-11-01,Grecia,GRC,E-OBS,10.18,2020
1223,2020-12-01,Grecia,GRC,E-OBS,8.52,2020
1224,2021-01-01,Grecia,GRC,E-OBS,6.36,2021
1225,2021-02-01,Grecia,GRC,E-OBS,7.03,2021
1226,2021-03-01,Grecia,GRC,E-OBS,7.26,2021
1227,2021-04-01,Grecia,GRC,E-OBS,11.03,2021
1228,2021-05-01,Grecia,GRC,E-OBS,17.49,2021
1229,2021-06-01,Grecia,GRC,E-OBS,20.98,2021
1230,2021-07-01,Grecia,GRC,E-OBS,25.17,2021
1231,2021-08-01,Grecia,GRC,E-OBS,25.22,2021
1232,2021-09-01,Grecia,GRC,E-OBS,19.57,2021
1233,2021-10-01,Grecia,GRC,E-OBS,13.06,2021
1234,2021-11-01,Grecia,GRC,E-OBS,11.14,2021
1235,2021-12-01,Grecia,GRC,E-OBS,6.19,2021
1236,2022-01-01,Grecia,GRC,E-OBS,3.82,2022
1237,2022-02-01,Grecia,GRC,E-OBS,6.1,2022
1238,2022-03-01,Grecia,GRC,E-OBS,5.24,2022
1239,2022-04-01,Grecia,GRC,E-OBS,12.16,2022
1240,2022-05-01,Grecia,GRC,E-OBS,17.29,2022
1241,2022-06-01,Grecia,GRC,E-OBS,22.48,2022
1242,2022-07-01,Grecia,GRC,E-OBS,24.23,2022
1243,2022-08-01,Grecia,GRC,E-OBS,23.79,2022
1244,2022-09-01,Grecia,GRC,E-OBS,19.63,2022
1245,2022-10-01,Grecia,GRC,E-OBS,15.46,2022
1246,2022-11-01,Grecia,GRC,E-OBS,11.76,2022
1247,2022-12-01,Grecia,GRC,E-OBS,9.3,2022
1248,2023-01-01,Grecia,GRC,E-OBS,6.9,2023
1249,2023-02-01,Grecia,GRC,E-OBS,5.41,2023
1250,2023-03-01,Grecia,GRC,E-OBS,9.28,2023
1251,2023-04-01,Grecia,GRC,E-OBS,11.0,2023
1252,2023-05-01,Grecia,GRC,E-OBS,15.26,2023
1253,2023-06-01,Grecia,GRC,E-OBS,20.67,2023
1254,2023-07-01,Grecia,GRC,E-OBS,25.65,2023
1255,2023-08-01,Grecia,GRC,E-OBS,24.41,2023
1256,2023-09-01,Grecia,GRC,E-OBS,20.55,2023
1257,2023-10-01,Grecia,GRC,E-OBS,17.4,2023
1258,2023-11-01,Grecia,GRC,E-OBS,12.41,2023
1259,2023-12-01,Grecia,GRC,E-OBS,8.28,2023
1260,2003-01-01,Italia,ITA,E-OBS,4.84,2003
1261,2003-02-01,Italia,ITA,E-OBS,2.45,2003
1262,2003-03-01,Italia,ITA,E-OBS,8.2,2003
1263,2003-04-01,Italia,ITA,E-OBS,10.56,2003
1264,2003-05-01,Italia,ITA,E-OBS,17.52,2003
1265,2003-06-01,Italia,ITA,E-OBS,23.08,2003
1266,2003-07-01,Italia,ITA,E-OBS,23.63,2003
1267,2003-08-01,Italia,ITA,E-OBS,24.96,2003
1268,2003-09-01,Italia,ITA,E-OBS,17.83,2003
1269,2003-10-01,Italia,ITA,E-OBS,12.84,2003
1270,2003-11-01,Italia,ITA,E-OBS,10.11,2003
1271,2003-12-01,Italia,ITA,E-OBS,5.8,2003
